#Chromosome	FeatureStart	FeatureStop	Sequence_IUPAC_Plus	SimilarBlocks	Function	Bile	BSK30	Calcutta	Ensete01	EnseteBedadit	EnseteDerea	FHIA	Itinerans	Kole	Lidi	MasKirana	Pahang	PKW	Tanduk	TongkatLangitMaluku
chr04	7333097	7334601	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr04	7340262	7341083	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7342867	7348543	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	0	1	1
chr04	7349048	7352319	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7353335	7354097	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7359323	7361971	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	7362099	7362233	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	0	1	1
chr04	7362648	7366039	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7366820	7370775	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7371179	7372567	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	7372939	7374586	.	.	3	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1
chr04	7384189	7385680	.	.	3	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1
chr04	7407305	7410272	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7417017	7417735	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7427534	7429564	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr04	7431398	7436690	.	.	3	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
chr04	7438376	7441094	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7441607	7442484	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr04	7443172	7448581	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7463082	7463434	.	.	3	0	1	1	0	0	0	1	0	1	1	1	1	0	1	0
chr04	7469492	7470130	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7479081	7482457	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7491919	7497912	.	.	3	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
chr04	7506500	7509805	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7511474	7512191	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7526137	7528437	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	7528967	7533278	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7539573	7540097	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	7543373	7545115	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7548290	7550521	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	7560089	7563361	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7572080	7579136	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	7587722	7589314	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	7589555	7591272	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7596990	7598516	.	.	3	1	1	1	0	0	0	1	0	1	1	1	1	0	1	0
chr04	7612861	7617364	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7621780	7626262	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr04	7638099	7641632	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	7644365	7646807	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr04	7647522	7650146	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7652624	7656160	.	.	3	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
chr04	7658867	7661115	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7661641	7666424	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7669435	7671597	.	.	3	1	1	1	0	0	0	1	0	1	1	1	1	1	1	1
chr04	7671878	7672473	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	7672513	7675594	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	7678039	7679750	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7685589	7689291	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr04	7690449	7696375	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7701344	7709051	.	.	3	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1
chr04	7720807	7723113	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7723372	7730223	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	7730862	7732949	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	7735113	7736434	.	.	3	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
chr04	7741975	7742932	.	.	3	1	1	1	0	0	0	1	0	1	1	1	1	0	1	0
chr04	7743234	7743803	.	.	3	1	1	1	0	0	0	0	0	1	1	1	1	0	1	0
chr04	7750928	7761506	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7769632	7774102	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7774752	7776823	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7778036	7781022	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7784374	7786102	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7786769	7789840	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	7792749	7798763	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7799022	7799611	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7800255	7805158	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7805907	7811129	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7819927	7823983	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7833734	7835063	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr04	7848962	7853901	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7854201	7856906	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	7859749	7861231	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7874370	7876796	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7882926	7891845	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7898568	7906299	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	7919139	7919931	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7919856	7920488	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr04	7920653	7921202	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr04	7923154	7923807	.	.	3	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
chr04	7933398	7937094	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7938376	7939108	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	7986065	7991799	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	8004527	8004929	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	8016643	8021479	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	8036234	8040330	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	8040640	8041799	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	8054389	8055046	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	8058126	8059279	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	8061855	8065513	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	8080017	8084687	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr04	8087411	8090067	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	8090079	8091255	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	8091387	8092980	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr04	8095351	8100390	.	.	3	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
chr04	8117620	8118549	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr04	8121247	8125603	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr04	8127089	8135910	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	8140902	8142630	.	.	3	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0
chr04	8143239	8155175	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	8156351	8158879	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	8162303	8172982	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	8180221	8184688	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	8191244	8191810	.	.	3	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
chr04	8193248	8193903	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	8198998	8199989	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	8200989	8208114	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	8208822	8209406	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	8210325	8216994	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	8231518	8235162	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	8249064	8249570	.	.	3	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1
chr04	8275503	8286417	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	8319164	8320369	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	8323904	8331088	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr04	8361896	8364807	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	8365436	8368832	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	8372233	8380085	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	8393430	8396925	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	8410794	8413738	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr04	8414060	8418106	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	8424299	8427268	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	8432791	8435256	.	.	3	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
chr04	8455560	8457838	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	8471280	8471738	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	8472947	8480218	.	.	3	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
chr04	8488723	8500047	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	8504143	8507943	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	8508632	8510060	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	8517172	8518919	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr04	8521641	8524708	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	8525226	8527065	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	8527781	8530849	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr04	8534662	8535607	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr04	8557022	8558592	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	8560324	8560832	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	8588431	8597374	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	8611574	8612312	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	8621558	8622538	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	8622932	8626406	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	8627174	8631077	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr04	8671535	8677062	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	8689634	8690933	.	.	3	1	0	1	0	0	0	1	1	1	0	1	1	1	1	0
chr04	8703683	8706435	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	8937248	8941229	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr04	8948244	8955469	.	.	3	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0
chr04	9085898	9086149	.	.	3	1	1	1	0	0	0	1	0	1	1	1	1	1	1	0
chr04	9164813	9166371	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9176899	9180230	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9203033	9204418	.	.	3	1	1	1	0	0	0	1	1	1	0	1	1	1	1	1
chr04	9205137	9206316	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9208527	9208688	.	.	3	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0
chr04	9211100	9217447	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9226625	9234618	.	.	3	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
chr04	9255506	9256027	.	.	3	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
chr04	9260980	9264594	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9265445	9270988	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr04	9276127	9278491	.	.	3	1	1	1	0	0	0	0	0	1	1	1	1	1	1	0
chr04	9279341	9284015	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9284980	9288362	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9294782	9305951	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9306390	9309629	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr04	9316127	9319324	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9359752	9360030	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9360237	9369882	.	.	3	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9372194	9372770	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
chr04	9372806	9373641	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9379473	9382167	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9395091	9397319	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	9405256	9411243	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	9422228	9432443	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9440212	9440849	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9445287	9452016	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9456672	9458479	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9460289	9462019	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9463421	9464707	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr04	9466370	9468574	.	.	3	1	1	1	0	0	0	0	1	1	1	1	1	0	1	0
chr04	9474939	9480323	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9481722	9481940	.	.	3	0	1	1	0	0	0	1	0	1	1	1	1	0	0	0
chr04	9493526	9495406	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	9504401	9507872	.	.	3	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
chr04	9524555	9528514	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr04	9544965	9545334	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9556203	9557798	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9560756	9561259	.	.	3	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
chr04	9587925	9595880	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9597798	9600630	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9602370	9606874	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9608147	9612494	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9618076	9618657	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	9620361	9625326	.	.	3	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
chr04	9625792	9632903	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9634754	9635138	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9637635	9637978	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9672368	9675490	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9675886	9680518	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9695397	9698239	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	9702221	9711743	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9720558	9723964	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr04	9752726	9752899	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9761117	9762904	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr04	9766883	9771519	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	9774149	9776084	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9788762	9790485	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	9804272	9807120	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9818958	9821890	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9822231	9829437	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9831714	9832061	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0
chr04	9833658	9834011	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
chr04	9837987	9839533	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9845563	9845842	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	9874861	9875157	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9887892	9890806	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9890670	9890911	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0
chr04	9902007	9907918	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9929743	9934992	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9936532	9941257	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9942258	9944952	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9946631	9950435	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9952346	9957836	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9962227	9963478	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	9966582	9967523	.	.	3	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1
chr04	9967992	9974817	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
chr04	9997222	9997833	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	10001579	10006884	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	10031431	10033213	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	10047220	10048089	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	10048121	10048840	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	10049664	10051314	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	10054525	10056321	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	10061184	10062123	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	10063728	10069612	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	10072070	10073265	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr04	10078930	10079849	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr04	10084050	10085562	.	.	3	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1
chr04	10164881	10171118	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr04	10171809	10172989	.	.	3	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
chr04	10177835	10178485	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	10179374	10179938	.	.	3	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
chr04	10180082	10180276	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr04	10181125	10185062	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	10185799	10187521	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr04	10188525	10188608	.	.	3	1	1	1	0	0	0	0	0	1	1	1	1	1	1	0
chr04	10192035	10202456	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	10203228	10205985	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	10208306	10212549	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	10213862	10223244	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	10224391	10228185	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	10240763	10241161	.	.	3	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1
chr04	10251487	10252017	.	.	3	1	1	1	1	0	0	1	0	1	1	1	1	0	1	0
chr04	10257350	10258660	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	10259626	10265334	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	10266061	10270001	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	10274664	10277932	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	10292323	10298284	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	10302574	10303055	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	10303646	10303930	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	10313189	10320037	.	.	3	0	1	0	0	0	0	0	0	1	1	1	1	0	0	0
chr04	10327396	10329679	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	10330615	10337742	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	10341669	10341881	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	10341999	10342264	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	10398606	10399559	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	0	1	0
chr04	10405528	10410839	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr04	10413599	10418016	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	10428186	10432175	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	10440887	10442191	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	10453882	10454334	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr04	10460223	10461301	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	10471082	10472607	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	10477444	10478759	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	10497470	10499294	.	.	3	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
chr04	10504153	10504734	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	10522091	10522780	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	10525169	10530395	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	10536495	10539663	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	10542495	10543031	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr04	10546057	10547357	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	10547428	10549082	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr04	10556533	10557196	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	10558510	10559668	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	10559805	10561826	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	10568975	10575055	.	.	3	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
chr04	10575237	10577527	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	10581185	10582728	.	.	3	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
chr04	10586448	10587596	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr04	10588875	10590953	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr04	10603825	10606600	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr04	10619438	10620752	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr04	10620779	10624389	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	0	1	0
chr04	10624455	10625102	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
